Product,Description,Unit,Effective Date,Network,Price Category,Content Code,User Type,Hours of Availability,Modifier,Price
OFFPEAK,Off Peak Mainpower MPRSTD inclusive standard variable charge,KWH,1/04/2025,MPOW,MPRSTD,CN,standard,16,Offpeak,0.1479
OFFPEAK,Off Peak Mainpower MPRSTD inclusive standard variable charge,KWH,1/04/2025,MPOW,MPRSTD,CN,standard,16,Peak,0.2475
OFFPEAK,Off Peak Mainpower MPRSTD inclusive standard variable charge,KWH,1/04/2025,MPOW,MPRSTD,CN,standard,22,Offpeak,0.1479
OFFPEAK,Off Peak Mainpower MPRSTD inclusive standard variable charge,KWH,1/04/2025,MPOW,MPRSTD,CN,standard,22,Peak,0.2475
OFFPEAK,Off Peak Mainpower MPRSTD inclusive standard variable charge,KWH,1/04/2025,MPOW,MPRSTD,CN,standard,20,Offpeak,0.1479
OFFPEAK,Off Peak Mainpower MPRSTD inclusive standard variable charge,KWH,1/04/2025,MPOW,MPRSTD,CN,standard,20,Peak,0.2475
OFFPEAK,Off Peak Nelson 1P low user daily charge,DAY,1/04/2025,NELS,1P,-,low_user,-,DEFAULT,1.5000
OFFPEAK,Off Peak Nelson 2P standard daily charge,DAY,1/04/2025,NELS,2P,-,standard,-,DEFAULT,2.3600
OFFPEAK,Off Peak Nelson 1P uncontrolled low user variable charge,KWH,1/04/2025,NELS,1P,N|D,low_user,all,Offpeak,0.2001
OFFPEAK,Off Peak Nelson 1P uncontrolled low user variable charge,KWH,1/04/2025,NELS,1P,N|D,low_user,all,Peak,0.3095
OFFPEAK,Off Peak Nelson 1P night only low user variable charge,KWH,1/04/2025,NELS,1P,NO,low_user,8,DEFAULT,0.2016
OFFPEAK,Off Peak Nelson 1P night only low user variable charge,KWH,1/04/2025,NELS,1P,CN,low_user,8,DEFAULT,0.2016
OFFPEAK,Off Peak Nelson 1P controlled low user variable charge,KWH,1/04/2025,NELS,1P,CN,low_user,19,DEFAULT,0.2076
OFFPEAK,Off Peak Nelson 1P controlled low user variable charge,KWH,1/04/2025,NELS,1P,CN,low_user,18,DEFAULT,0.2076
OFFPEAK,Off Peak Nelson 1P controlled low user variable charge,KWH,1/04/2025,NELS,1P,CN,low_user,17,DEFAULT,0.2076
OFFPEAK,Off Peak Nelson 1P uncontrolled low user variable charge,KWH,1/04/2025,NELS,1P,N,low_user,all,Offpeak,0.2001
OFFPEAK,Off Peak Nelson 1P uncontrolled low user variable charge,KWH,1/04/2025,NELS,1P,N,low_user,all,Peak,0.3095
OFFPEAK,Off Peak Nelson 1P uncontrolled low user variable charge,KWH,1/04/2025,NELS,1P,D,low_user,all,Offpeak,0.2001
OFFPEAK,Off Peak Nelson 1P uncontrolled low user variable charge,KWH,1/04/2025,NELS,1P,D,low_user,all,Peak,0.3095
OFFPEAK,Off Peak Nelson 1P uncontrolled low user variable charge,KWH,1/04/2025,NELS,1P,IN,low_user,all,Offpeak,0.2001
OFFPEAK,Off Peak Nelson 1P uncontrolled low user variable charge,KWH,1/04/2025,NELS,1P,IN,low_user,all,Peak,0.3095
OFFPEAK,Off Peak Nelson 1P uncontrolled low user variable charge,KWH,1/04/2025,NELS,1P,UN,low_user,all,Offpeak,0.2001
OFFPEAK,Off Peak Nelson 1P uncontrolled low user variable charge,KWH,1/04/2025,NELS,1P,UN,low_user,all,Peak,0.3095
OFFPEAK,Off Peak Nelson 2P uncontrolled standard variable charge,KWH,1/04/2025,NELS,2P,UN,standard,all,Offpeak,0.1610
OFFPEAK,Off Peak Nelson 2P uncontrolled standard variable charge,KWH,1/04/2025,NELS,2P,UN,standard,all,Peak,0.2704
OFFPEAK,Off Peak Nelson 2P uncontrolled standard variable charge,KWH,1/04/2025,NELS,2P,IN,standard,all,Offpeak,0.1610
OFFPEAK,Off Peak Nelson 2P uncontrolled standard variable charge,KWH,1/04/2025,NELS,2P,IN,standard,all,Peak,0.2704
OFFPEAK,Off Peak Nelson 2P uncontrolled standard variable charge,KWH,1/04/2025,NELS,2P,N|D,standard,all,Offpeak,0.1610
OFFPEAK,Off Peak Nelson 2P uncontrolled standard variable charge,KWH,1/04/2025,NELS,2P,N|D,standard,all,Peak,0.2704
OFFPEAK,Off Peak Nelson 2P uncontrolled standard variable charge,KWH,1/04/2025,NELS,2P,D,standard,all,Offpeak,0.1610
OFFPEAK,Off Peak Nelson 2P uncontrolled standard variable charge,KWH,1/04/2025,NELS,2P,D,standard,all,Peak,0.2704
OFFPEAK,Off Peak Nelson 2P uncontrolled standard variable charge,KWH,1/04/2025,NELS,2P,N,standard,all,Offpeak,0.1610
OFFPEAK,Off Peak Nelson 2P uncontrolled standard variable charge,KWH,1/04/2025,NELS,2P,N,standard,all,Peak,0.2704
OFFPEAK,Off Peak Nelson 2P night only low user variable charge,KWH,1/04/2025,NELS,2P,CN,standard,8,DEFAULT,0.1635
OFFPEAK,Off Peak Nelson 2P controlled low user variable charge,KWH,1/04/2025,NELS,2P,CN,standard,19,DEFAULT,0.1685
OFFPEAK,Off Peak Nelson 2P night only low user variable charge,KWH,1/04/2025,NELS,2P,NO,standard,8,DEFAULT,0.1635
OFFPEAK,Off Peak Nelson 2P controlled low user variable charge,KWH,1/04/2025,NELS,2P,CN,standard,18,DEFAULT,0.1685
OFFPEAK,Off Peak Nelson 2P controlled low user variable charge,KWH,1/04/2025,NELS,2P,CN,standard,17,DEFAULT,0.1685
OFFPEAK,Off Peak Northpower DM1 low user daily charge,DAY,1/04/2025,NPOW,DM1,-,low_user,-,DEFAULT,1.5000
OFFPEAK,Off Peak Northpower DM1-TOU low user daily charge,DAY,1/04/2025,NPOW,DM1-TOU,-,low_user,-,DEFAULT,1.5000
OFFPEAK,Off Peak Northpower DM3 standard daily charge,DAY,1/04/2025,NPOW,DM3,-,standard,-,DEFAULT,3.4500
OFFPEAK,Off Peak Northpower DM3-TOU standard daily charge,DAY,1/04/2025,NPOW,DM3-TOU,-,standard,-,DEFAULT,3.4500
OFFPEAK,Off Peak Northpower DM7 standard daily charge,DAY,1/04/2025,NPOW,DM7,-,standard,-,DEFAULT,3.4500
OFFPEAK,Off Peak Northpower DM7-TOU standard daily charge,DAY,1/04/2025,NPOW,DM7-TOU,-,standard,-,DEFAULT,3.4500
OFFPEAK,Off Peak Northpower DM1 uncontrolled low user variable charge,KWH,1/04/2025,NPOW,DM1,UN,low_user,all,Offpeak,0.2687
OFFPEAK,Off Peak Northpower DM1 uncontrolled low user variable charge,KWH,1/04/2025,NPOW,DM1,UN,low_user,all,Peak,0.3773
OFFPEAK,Off Peak Northpower DM1 uncontrolled low user variable charge,KWH,1/04/2025,NPOW,DM1,IN,low_user,all,Offpeak,0.2687
OFFPEAK,Off Peak Northpower DM1 uncontrolled low user variable charge,KWH,1/04/2025,NPOW,DM1,IN,low_user,all,Peak,0.3773
OFFPEAK,Off Peak Northpower DM1 controlled low user variable charge,KWH,1/04/2025,NPOW,DM1,CN,low_user,18,DEFAULT,0.2505
OFFPEAK,Off Peak Northpower DM1 uncontrolled low user variable charge,KWH,1/04/2025,NPOW,DM1,N,low_user,all,Offpeak,0.2687
OFFPEAK,Off Peak Northpower DM1 uncontrolled low user variable charge,KWH,1/04/2025,NPOW,DM1,N,low_user,all,Peak,0.3773
OFFPEAK,Off Peak Northpower DM1 uncontrolled low user variable charge,KWH,1/04/2025,NPOW,DM1,D,low_user,all,Offpeak,0.2687
OFFPEAK,Off Peak Northpower DM1 uncontrolled low user variable charge,KWH,1/04/2025,NPOW,DM1,D,low_user,all,Peak,0.3773
OFFPEAK,Off Peak Northpower DM1 uncontrolled low user variable charge,KWH,1/04/2025,NPOW,DM1,N|D,low_user,all,Offpeak,0.2687
OFFPEAK,Off Peak Northpower DM1 uncontrolled low user variable charge,KWH,1/04/2025,NPOW,DM1,N|D,low_user,all,Peak,0.3773
OFFPEAK,Off Peak Northpower DM1 night only low user variable charge,KWH,1/04/2025,NPOW,DM1,NO,low_user,8,DEFAULT,0.2505
OFFPEAK,Off Peak Northpower DM1 night only low user variable charge,KWH,1/04/2025,NPOW,DM1,CN,low_user,8,DEFAULT,0.2505
OFFPEAK,Off Peak Northpower DM1 controlled low user variable charge,KWH,1/04/2025,NPOW,DM1,CN,low_user,22,DEFAULT,0.2505
OFFPEAK,Off Peak Northpower DM1 controlled low user variable charge,KWH,1/04/2025,NPOW,DM1,CN,low_user,21,DEFAULT,0.2505
OFFPEAK,Off Peak Northpower DM1 controlled low user variable charge,KWH,1/04/2025,NPOW,DM1,CN,low_user,20,DEFAULT,0.2505
OFFPEAK,Off Peak Northpower DM1 controlled low user variable charge,KWH,1/04/2025,NPOW,DM1,CN,low_user,19,DEFAULT,0.2505
OFFPEAK,Off Peak Northpower DM1-TOU night only low user variable charge,KWH,1/04/2025,NPOW,DM1-TOU,NO,low_user,8,DEFAULT,0.2504
OFFPEAK,Off Peak Northpower DM1-TOU night only low user variable charge,KWH,1/04/2025,NPOW,DM1-TOU,CN,low_user,8,DEFAULT,0.2504
OFFPEAK,Off Peak Northpower DM1-TOU uncontrolled low user variable charge,KWH,1/04/2025,NPOW,DM1-TOU,N,low_user,all,Offpeak,0.2687
OFFPEAK,Off Peak Northpower DM1-TOU uncontrolled low user variable charge,KWH,1/04/2025,NPOW,DM1-TOU,N,low_user,all,Peak,0.3773
OFFPEAK,Off Peak Northpower DM1-TOU uncontrolled low user variable charge,KWH,1/04/2025,NPOW,DM1-TOU,D,low_user,all,Offpeak,0.2687
OFFPEAK,Off Peak Northpower DM1-TOU uncontrolled low user variable charge,KWH,1/04/2025,NPOW,DM1-TOU,D,low_user,all,Peak,0.3773
OFFPEAK,Off Peak Northpower DM1-TOU uncontrolled low user variable charge,KWH,1/04/2025,NPOW,DM1-TOU,N|D,low_user,all,Offpeak,0.2687
OFFPEAK,Off Peak Northpower DM1-TOU uncontrolled low user variable charge,KWH,1/04/2025,NPOW,DM1-TOU,N|D,low_user,all,Peak,0.3773
OFFPEAK,Off Peak Northpower DM1-TOU uncontrolled low user variable charge,KWH,1/04/2025,NPOW,DM1-TOU,IN,low_user,all,Offpeak,0.2687
OFFPEAK,Off Peak Northpower DM1-TOU uncontrolled low user variable charge,KWH,1/04/2025,NPOW,DM1-TOU,IN,low_user,all,Peak,0.3773
OFFPEAK,Off Peak Northpower DM1-TOU uncontrolled low user variable charge,KWH,1/04/2025,NPOW,DM1-TOU,UN,low_user,all,Offpeak,0.2687
OFFPEAK,Off Peak Northpower DM1-TOU uncontrolled low user variable charge,KWH,1/04/2025,NPOW,DM1-TOU,UN,low_user,all,Peak,0.3773
OFFPEAK,Off Peak Northpower DM1-TOU controlled low user variable charge,KWH,1/04/2025,NPOW,DM1-TOU,CN,low_user,18,DEFAULT,0.2504
OFFPEAK,Off Peak Northpower DM1-TOU controlled low user variable charge,KWH,1/04/2025,NPOW,DM1-TOU,CN,low_user,19,DEFAULT,0.2504
OFFPEAK,Off Peak Northpower DM1-TOU controlled low user variable charge,KWH,1/04/2025,NPOW,DM1-TOU,CN,low_user,20,DEFAULT,0.2504
OFFPEAK,Off Peak Northpower DM1-TOU controlled low user variable charge,KWH,1/04/2025,NPOW,DM1-TOU,CN,low_user,21,DEFAULT,0.2504
OFFPEAK,Off Peak Northpower DM1-TOU controlled low user variable charge,KWH,1/04/2025,NPOW,DM1-TOU,CN,low_user,22,DEFAULT,0.2504
OFFPEAK,Off Peak Northpower DM1-TOU controlled low user variable charge,KWH,1/04/2025,NPOW,DM1-TOU,CN,low_user,11,DEFAULT,0.2504
OFFPEAK,Off Peak Northpower DM3 night only non-principal standard variable charge,KWH,1/04/2025,NPOW,DM3,CN,standard,8,DEFAULT,0.1615
OFFPEAK,Off Peak Northpower DM3 controlled non-principal standard variable charge,KWH,1/04/2025,NPOW,DM3,CN,standard,22,DEFAULT,0.1615
OFFPEAK,Off Peak Northpower DM3 controlled non-principal standard variable charge,KWH,1/04/2025,NPOW,DM3,CN,standard,21,DEFAULT,0.1615
OFFPEAK,Off Peak Northpower DM3 controlled non-principal standard variable charge,KWH,1/04/2025,NPOW,DM3,CN,standard,20,DEFAULT,0.1615
OFFPEAK,Off Peak Northpower DM3 controlled non-principal standard variable charge,KWH,1/04/2025,NPOW,DM3,CN,standard,19,DEFAULT,0.1615
OFFPEAK,Off Peak Northpower DM3 controlled non-principal standard variable charge,KWH,1/04/2025,NPOW,DM3,CN,standard,18,DEFAULT,0.1615
OFFPEAK,Off Peak Northpower DM3 uncontrolled non-principal standard variable charge,KWH,1/04/2025,NPOW,DM3,N,standard,all,Offpeak,0.1816
OFFPEAK,Off Peak Northpower DM3 uncontrolled non-principal standard variable charge,KWH,1/04/2025,NPOW,DM3,N,standard,all,Peak,0.2903
OFFPEAK,Off Peak Northpower DM3 uncontrolled non-principal standard variable charge,KWH,1/04/2025,NPOW,DM3,D,standard,all,Offpeak,0.1816
OFFPEAK,Off Peak Northpower DM3 uncontrolled non-principal standard variable charge,KWH,1/04/2025,NPOW,DM3,D,standard,all,Peak,0.2903
OFFPEAK,Off Peak Northpower DM3 uncontrolled non-principal standard variable charge,KWH,1/04/2025,NPOW,DM3,N|D,standard,all,Offpeak,0.1816
OFFPEAK,Off Peak Northpower DM3 uncontrolled non-principal standard variable charge,KWH,1/04/2025,NPOW,DM3,N|D,standard,all,Peak,0.2903
OFFPEAK,Off Peak Northpower DM3 uncontrolled non-principal standard variable charge,KWH,1/04/2025,NPOW,DM3,UN,standard,all,Offpeak,0.1816
OFFPEAK,Off Peak Northpower DM3 uncontrolled non-principal standard variable charge,KWH,1/04/2025,NPOW,DM3,UN,standard,all,Peak,0.2903
OFFPEAK,Off Peak Northpower DM3 uncontrolled non-principal standard variable charge,KWH,1/04/2025,NPOW,DM3,IN,standard,all,Offpeak,0.1816
OFFPEAK,Off Peak Northpower DM3 uncontrolled non-principal standard variable charge,KWH,1/04/2025,NPOW,DM3,IN,standard,all,Peak,0.2903
OFFPEAK,Off Peak Northpower DM3 night only non-principal standard variable charge,KWH,1/04/2025,NPOW,DM3,NO,standard,8,DEFAULT,0.1615
OFFPEAK,Off Peak Northpower DM3-TOU controlled non-principal standard variable charge,KWH,1/04/2025,NPOW,DM3-TOU,CN,standard,20,DEFAULT,0.1615
OFFPEAK,Off Peak Northpower DM3-TOU controlled non-principal standard variable charge,KWH,1/04/2025,NPOW,DM3-TOU,CN,standard,19,DEFAULT,0.1615
OFFPEAK,Off Peak Northpower DM3-TOU controlled non-principal standard variable charge,KWH,1/04/2025,NPOW,DM3-TOU,CN,standard,18,DEFAULT,0.1615
OFFPEAK,Off Peak Northpower DM3-TOU uncontrolled non-principal standard variable charge,KWH,1/04/2025,NPOW,DM3-TOU,N,standard,all,Offpeak,0.1816
OFFPEAK,Off Peak Northpower DM3-TOU uncontrolled non-principal standard variable charge,KWH,1/04/2025,NPOW,DM3-TOU,N,standard,all,Peak,0.2903
OFFPEAK,Off Peak Northpower DM3-TOU uncontrolled non-principal standard variable charge,KWH,1/04/2025,NPOW,DM3-TOU,D,standard,all,Offpeak,0.1816
OFFPEAK,Off Peak Northpower DM3-TOU uncontrolled non-principal standard variable charge,KWH,1/04/2025,NPOW,DM3-TOU,D,standard,all,Peak,0.2903
OFFPEAK,Off Peak Northpower DM3-TOU uncontrolled non-principal standard variable charge,KWH,1/04/2025,NPOW,DM3-TOU,N|D,standard,all,Offpeak,0.1816
OFFPEAK,Off Peak Northpower DM3-TOU uncontrolled non-principal standard variable charge,KWH,1/04/2025,NPOW,DM3-TOU,N|D,standard,all,Peak,0.2903
OFFPEAK,Off Peak Northpower DM3-TOU uncontrolled non-principal standard variable charge,KWH,1/04/2025,NPOW,DM3-TOU,IN,standard,all,Offpeak,0.1816
OFFPEAK,Off Peak Northpower DM3-TOU uncontrolled non-principal standard variable charge,KWH,1/04/2025,NPOW,DM3-TOU,IN,standard,all,Peak,0.2903
OFFPEAK,Off Peak Northpower DM3-TOU uncontrolled non-principal standard variable charge,KWH,1/04/2025,NPOW,DM3-TOU,UN,standard,all,Offpeak,0.1816
OFFPEAK,Off Peak Northpower DM3-TOU uncontrolled non-principal standard variable charge,KWH,1/04/2025,NPOW,DM3-TOU,UN,standard,all,Peak,0.2903
OFFPEAK,Off Peak Northpower DM3-TOU night only non-principal standard variable charge,KWH,1/04/2025,NPOW,DM3-TOU,NO,standard,8,DEFAULT,0.1615
OFFPEAK,Off Peak Northpower DM3-TOU night only non-principal standard variable charge,KWH,1/04/2025,NPOW,DM3-TOU,CN,standard,8,DEFAULT,0.1615
OFFPEAK,Off Peak Northpower DM3-TOU controlled non-principal standard variable charge,KWH,1/04/2025,NPOW,DM3-TOU,CN,standard,22,DEFAULT,0.1615
OFFPEAK,Off Peak Northpower DM3-TOU controlled non-principal standard variable charge,KWH,1/04/2025,NPOW,DM3-TOU,CN,standard,21,DEFAULT,0.1615
OFFPEAK,Off Peak Northpower DM7 night only standard variable charge,KWH,1/04/2025,NPOW,DM7,NO,standard,8,DEFAULT,0.1615
OFFPEAK,Off Peak Northpower DM7 night only standard variable charge,KWH,1/04/2025,NPOW,DM7,CN,standard,8,DEFAULT,0.1615
OFFPEAK,Off Peak Northpower DM7 controlled standard variable charge,KWH,1/04/2025,NPOW,DM7,CN,standard,22,DEFAULT,0.1615
OFFPEAK,Off Peak Northpower DM7 controlled standard variable charge,KWH,1/04/2025,NPOW,DM7,CN,standard,21,DEFAULT,0.1615
OFFPEAK,Off Peak Northpower DM7 controlled standard variable charge,KWH,1/04/2025,NPOW,DM7,CN,standard,20,DEFAULT,0.1615
OFFPEAK,Off Peak Northpower DM7 controlled standard variable charge,KWH,1/04/2025,NPOW,DM7,CN,standard,19,DEFAULT,0.1615
OFFPEAK,Off Peak Northpower DM7 controlled standard variable charge,KWH,1/04/2025,NPOW,DM7,CN,standard,18,DEFAULT,0.1615
OFFPEAK,Off Peak Northpower DM7 uncontrolled standard variable charge,KWH,1/04/2025,NPOW,DM7,N,standard,all,Offpeak,0.1816
OFFPEAK,Off Peak Northpower DM7 uncontrolled standard variable charge,KWH,1/04/2025,NPOW,DM7,N,standard,all,Peak,0.2903
OFFPEAK,Off Peak Northpower DM7 uncontrolled standard variable charge,KWH,1/04/2025,NPOW,DM7,D,standard,all,Offpeak,0.1816
OFFPEAK,Off Peak Northpower DM7 uncontrolled standard variable charge,KWH,1/04/2025,NPOW,DM7,D,standard,all,Peak,0.2903
OFFPEAK,Off Peak Northpower DM7 uncontrolled standard variable charge,KWH,1/04/2025,NPOW,DM7,N|D,standard,all,Offpeak,0.1816
OFFPEAK,Off Peak Northpower DM7 uncontrolled standard variable charge,KWH,1/04/2025,NPOW,DM7,N|D,standard,all,Peak,0.2903
OFFPEAK,Off Peak Northpower DM7 uncontrolled standard variable charge,KWH,1/04/2025,NPOW,DM7,IN,standard,all,Offpeak,0.1816
OFFPEAK,Off Peak Northpower DM7 uncontrolled standard variable charge,KWH,1/04/2025,NPOW,DM7,IN,standard,all,Peak,0.2903
OFFPEAK,Off Peak Northpower DM7 uncontrolled standard variable charge,KWH,1/04/2025,NPOW,DM7,UN,standard,all,Offpeak,0.1816
OFFPEAK,Off Peak Northpower DM7 uncontrolled standard variable charge,KWH,1/04/2025,NPOW,DM7,UN,standard,all,Peak,0.2903
OFFPEAK,Off Peak Northpower DM7-TOU night only standard variable charge,KWH,1/04/2025,NPOW,DM7-TOU,NO,standard,8,DEFAULT,0.1615
OFFPEAK,Off Peak Northpower DM7-TOU night only standard variable charge,KWH,1/04/2025,NPOW,DM7-TOU,CN,standard,8,DEFAULT,0.1615
OFFPEAK,Off Peak Northpower DM7-TOU controlled standard variable charge,KWH,1/04/2025,NPOW,DM7-TOU,CN,standard,22,DEFAULT,0.1615
OFFPEAK,Off Peak Northpower DM7-TOU controlled standard variable charge,KWH,1/04/2025,NPOW,DM7-TOU,CN,standard,21,DEFAULT,0.1615
OFFPEAK,Off Peak Northpower DM7-TOU controlled standard variable charge,KWH,1/04/2025,NPOW,DM7-TOU,CN,standard,20,DEFAULT,0.1615
OFFPEAK,Off Peak Northpower DM7-TOU controlled standard variable charge,KWH,1/04/2025,NPOW,DM7-TOU,CN,standard,19,DEFAULT,0.1615
OFFPEAK,Off Peak Northpower DM7-TOU controlled standard variable charge,KWH,1/04/2025,NPOW,DM7-TOU,CN,standard,18,DEFAULT,0.1615
OFFPEAK,Off Peak Northpower DM7-TOU uncontrolled standard variable charge,KWH,1/04/2025,NPOW,DM7-TOU,N,standard,all,Offpeak,0.1816
OFFPEAK,Off Peak Northpower DM7-TOU uncontrolled standard variable charge,KWH,1/04/2025,NPOW,DM7-TOU,N,standard,all,Peak,0.2903
OFFPEAK,Off Peak Northpower DM7-TOU uncontrolled standard variable charge,KWH,1/04/2025,NPOW,DM7-TOU,D,standard,all,Offpeak,0.1816
OFFPEAK,Off Peak Northpower DM7-TOU uncontrolled standard variable charge,KWH,1/04/2025,NPOW,DM7-TOU,D,standard,all,Peak,0.2903
OFFPEAK,Off Peak Northpower DM7-TOU uncontrolled standard variable charge,KWH,1/04/2025,NPOW,DM7-TOU,N|D,standard,all,Offpeak,0.1816
OFFPEAK,Off Peak Northpower DM7-TOU uncontrolled standard variable charge,KWH,1/04/2025,NPOW,DM7-TOU,N|D,standard,all,Peak,0.2903
OFFPEAK,Off Peak Northpower DM7-TOU uncontrolled standard variable charge,KWH,1/04/2025,NPOW,DM7-TOU,IN,standard,all,Offpeak,0.1816
OFFPEAK,Off Peak Northpower DM7-TOU uncontrolled standard variable charge,KWH,1/04/2025,NPOW,DM7-TOU,IN,standard,all,Peak,0.2903
OFFPEAK,Off Peak Northpower DM7-TOU uncontrolled standard variable charge,KWH,1/04/2025,NPOW,DM7-TOU,UN,standard,all,Offpeak,0.1816
OFFPEAK,Off Peak Northpower DM7-TOU uncontrolled standard variable charge,KWH,1/04/2025,NPOW,DM7-TOU,UN,standard,all,Peak,0.2903
OFFPEAK,Off Peak Orion RES low user daily charge,DAY,1/04/2025,ORON,RES,-,low_user,-,DEFAULT,1.5000
OFFPEAK,Off Peak Orion RSC standard daily charge,DAY,1/04/2025,ORON,RSC,-,standard,-,DEFAULT,1.9691
OFFPEAK,Off Peak Orion RSU standard daily charge,DAY,1/04/2025,ORON,RSU,-,standard,-,DEFAULT,2.1113
OFFPEAK,Off Peak Orion URES low user daily charge,DAY,1/04/2025,ORON,URES,-,low_user,-,DEFAULT,1.5000
OFFPEAK,Off Peak Orion RES low user variable charge,KWH,1/04/2025,ORON,RES,any,low_user,all,Offpeak,0.2060
OFFPEAK,Off Peak Orion RES low user variable charge,KWH,1/04/2025,ORON,RES,any,low_user,all,Peak,0.3143
OFFPEAK,Off Peak Orion RSC standard variable charge,KWH,1/04/2025,ORON,RSC,any,standard,all,Offpeak,0.1874
OFFPEAK,Off Peak Orion RSC standard variable charge,KWH,1/04/2025,ORON,RSC,any,standard,all,Peak,0.2956
OFFPEAK,Off Peak Orion RSU standard variable charge,KWH,1/04/2025,ORON,RSU,any,standard,all,Offpeak,0.1874
OFFPEAK,Off Peak Orion RSU standard variable charge,KWH,1/04/2025,ORON,RSU,any,standard,all,Peak,0.2956
OFFPEAK,Off Peak Orion URES low user variable charge,KWH,1/04/2025,ORON,URES,any,low_user,all,Offpeak,0.2118
OFFPEAK,Off Peak Orion URES low user variable charge,KWH,1/04/2025,ORON,URES,any,low_user,all,Peak,0.3200
OFFPEAK,Off Peak Otagonet 7 low user daily charge,DAY,1/04/2025,OTPO,7,-,low_user,-,DEFAULT,1.5000
OFFPEAK,Off Peak Otagonet 8 low user daily charge,DAY,1/04/2025,OTPO,8,-,low_user,-,DEFAULT,1.5000
OFFPEAK,Off Peak Otagonet 1A standard daily charge,DAY,1/04/2025,OTPO,1A,-,standard,-,DEFAULT,3.2282
OFFPEAK,Off Peak Otagonet 1B standard daily charge,DAY,1/04/2025,OTPO,1B,-,standard,-,DEFAULT,3.2282
OFFPEAK,Off Peak Otagonet 7 low user variable charge,KWH,1/04/2025,OTPO,7,any,low_user,all,Offpeak,0.2994
OFFPEAK,Off Peak Otagonet 7 low user variable charge,KWH,1/04/2025,OTPO,7,any,low_user,all,Peak,0.4077
OFFPEAK,Off Peak Otagonet 8 low user variable charge,KWH,1/04/2025,OTPO,8,any,low_user,all,Offpeak,0.2994
OFFPEAK,Off Peak Otagonet 8 low user variable charge,KWH,1/04/2025,OTPO,8,any,low_user,all,Peak,0.4077
OFFPEAK,Off Peak Otagonet 1A standard variable charge,KWH,1/04/2025,OTPO,1A,any,standard,all,Offpeak,0.2304
OFFPEAK,Off Peak Otagonet 1A standard variable charge,KWH,1/04/2025,OTPO,1A,any,standard,all,Peak,0.3387
OFFPEAK,Off Peak Otagonet 1B standard variable charge,KWH,1/04/2025,OTPO,1B,any,standard,all,Offpeak,0.2304
OFFPEAK,Off Peak Otagonet 1B standard variable charge,KWH,1/04/2025,OTPO,1B,any,standard,all,Peak,0.3387
OFFPEAK,Off Peak Powerco T05S low user daily charge,DAY,1/04/2025,POCO,T05S,-,low_user,-,DEFAULT,1.5000
OFFPEAK,Off Peak Powerco T06S standard daily charge,DAY,1/04/2025,POCO,T06S,-,standard,-,DEFAULT,2.4300
OFFPEAK,Off Peak Powerco V05C standard daily charge,DAY,1/04/2025,POCO,V05C,-,low_user,-,DEFAULT,1.5000
OFFPEAK,Off Peak Powerco V05S low user daily charge,DAY,1/04/2025,POCO,V05S,-,low_user,-,DEFAULT,1.5000
OFFPEAK,Off Peak Powerco V06C standard daily charge,DAY,1/04/2025,POCO,V06C,-,standard,-,DEFAULT,2.6800
OFFPEAK,Off Peak Powerco V06S standard daily charge,DAY,1/04/2025,POCO,V06S,-,standard,-,DEFAULT,2.5800
OFFPEAK,Off Peak Powerco W05A low user daily charge,DAY,1/04/2025,POCO,W05A,-,low_user,-,DEFAULT,1.5000
OFFPEAK,Off Peak Powerco W05B low user daily charge,DAY,1/04/2025,POCO,W05B,-,low_user,-,DEFAULT,1.5000
OFFPEAK,Off Peak Powerco W06A standard daily charge,DAY,1/04/2025,POCO,W06A,-,standard,-,DEFAULT,2.2900
OFFPEAK,Off Peak Powerco W06B standard daily charge,DAY,1/04/2025,POCO,W06B,-,standard,-,DEFAULT,2.5300
OFFPEAK,Off Peak Powerco T05S night only low user variable charge,KWH,1/04/2025,POCO,T05S,NB,low_user,8,DEFAULT,0.2363
OFFPEAK,Off Peak Powerco T05S night only low user variable charge,KWH,1/04/2025,POCO,T05S,NB,low_user,9,DEFAULT,0.2363
OFFPEAK,Off Peak Powerco T05S night only low user variable charge,KWH,1/04/2025,POCO,T05S,NB,low_user,10,DEFAULT,0.2363
OFFPEAK,Off Peak Powerco T05S night only low user variable charge,KWH,1/04/2025,POCO,T05S,NB,low_user,11,DEFAULT,0.2363
OFFPEAK,Off Peak Powerco T05S night only low user variable charge,KWH,1/04/2025,POCO,T05S,CN,low_user,10,DEFAULT,0.2363
OFFPEAK,Off Peak Powerco T05S controlled low user variable charge,KWH,1/04/2025,POCO,T05S,CN,low_user,19,DEFAULT,0.2288
OFFPEAK,Off Peak Powerco T05S controlled low user variable charge,KWH,1/04/2025,POCO,T05S,CN,low_user,20,DEFAULT,0.2288
OFFPEAK,Off Peak Powerco T05S night only low user variable charge,KWH,1/04/2025,POCO,T05S,CN,low_user,8,DEFAULT,0.2363
OFFPEAK,Off Peak Powerco T05S night only low user variable charge,KWH,1/04/2025,POCO,T05S,CN,low_user,11,DEFAULT,0.2363
OFFPEAK,Off Peak Powerco T05S night only low user variable charge,KWH,1/04/2025,POCO,T05S,CN,low_user,9,DEFAULT,0.2363
OFFPEAK,Off Peak Powerco T05S night only low user variable charge,KWH,1/04/2025,POCO,T05S,NO,low_user,8,DEFAULT,0.2363
